,id,law_type,state,sentence,length,start_page,end_page,act,section,path,year,predicted_label,jim_crow,
201207,1937_0267,Act,SOUTH CAROLINA,"Day of April, 1934, So As to Reestablish and Invest the County Court of Greenville County with Criminal Jurisdiction, to Provide for the Appointment or Election of a County Solicitor, His Remuneration, Term of Office, to Provide for the Regulation, Jurisdiction and Conduct of the Business of the Criminal Part of the County Court of Greenville County, and to Provide for Terms of Said Court: Tio Provide the Manner of the Selection of the Judge of said Court and to Define his Powers, Duties and Jurisdiction, and Otherwise Provide for the Conduct of of the Business of the Court in Civil and Criminal Matters, Approved the 25th.",636,101,102,11,876,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0101.jpg,1937,0,,
201208,1937_0268,Act,SOUTH CAROLINA,"day of January, 1935, be, and the same is hereby amended by striking out all of Section 19 of said Act and inserting in lieu thereof the following to be known as Section 19: to wit: There shall be selected by the Legislative Delegation a County Solicitor from the members of the Greenville Bar to prosecute all criminal cases before the County Court, to serve until January 1, 1941, and until his successor is elected and qualified.",438,102,102,11,876,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0102.jpg,1937,0,,
201209,1937_0269,Act,SOUTH CAROLINA,"That the successors to the County Solicitor selected by the Legislative Delegation, as herein provided, shall hold office for terms of four (4) years and until their respective successors shall have been elected and qualified.",232,102,102,11,876,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0102.jpg,1937,0,,
201210,1937_0270,Act,SOUTH CAROLINA,"The successors of the County Solicitor selected by the Legislative Delegation, as herein provided, shall be elected in the General Election in Greenville County in the.year 1940 and every fourth year thereafter, in like manner as other County officers are elected.",269,102,102,11,876,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0102.jpg,1937,0,,
201211,1937_0271,Act,SOUTH CAROLINA,"The salary of the County Solicitor shall be One Thousand Nine Hundred Eighty ($1,980.00) Dollars a year payable monthly by the County Treasurer upon the warrant of such County Solicitor.",191,102,102,11,876,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0102.jpg,1937,0,,
201212,1937_0272,Act,SOUTH CAROLINA,"3. This Act shall take effect upon its approval by the Governor. Approved the Sth day of February, 1937.",110,102,102,11,3,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0102.jpg,1937,0,,
201213,1937_0273,Act,SOUTH CAROLINA,11. AN ACT to Provide for the Appointment of County Attorney for Lancaster County by the Legislative Delegation of Said County.,132,102,102,11,11,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0102.jpg,1937,0,,
201214,1937_0274,Act,SOUTH CAROLINA,Appointment of Lancaster County attorney.Be it nacted by the General Assembly of the State of South Carolina: hat the County Attorney for the County of Lancaster shall herefter be appointed by a majority of the Legislative Delegation of he said County.,257,102,102,11,1,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0102.jpg,1937,0,,
201215,1937_0275,Act,SOUTH CAROLINA,"2. All Acts or parts of Acts inconsistent with this Act are hereby repealed ;  3. This Act shall take effect immediately upon its approval by he Governor. Approved the 5th day of February, 1937.",201,102,102,11,2,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0102.jpg,1937,0,0,
201216,1937_0276,Act,SOUTH CAROLINA,12. N ACT to Provide for the Appointment of Magistrates Constables in Pickens County and to Prescribe Their Duties and to Provide for Payment for Their Services.,167,103,103,11,12,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0103.jpg,1937,0,0,
201217,1937_0277,Act,SOUTH CAROLINA,"Magistrates constables, Pickens Countyappointment.Be it enacted By the General Assembly of the State of South arolina: That each Magistrate in Pickens County is hereby auhorized and directed to appoint a Constable for the purpose of serving all civil and criminal processes and to perform such other duties as may be required of him by law.",347,103,103,11,1,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0103.jpg,1937,0,0,
201218,1937_0278,Act,SOUTH CAROLINA,Compensation.That such Magistrates Constables shall eceive as compensation for their services as such Constable such fees as are allowed by law.,150,103,103,11,2,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0103.jpg,1937,0,0,
201219,1937_0279,Act,SOUTH CAROLINA,"4. This Act shall take effect upon its approval by the Governor. Approved the 5th day of February, 1937,",111,103,103,11,4,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0103.jpg,1937,0,0,
201220,1937_0280,Act,SOUTH CAROLINA,"(36) AN ACT to Provide for a County Board of Education for Lexington County Composed of Three Members and to Provide Compensation of the Members of the Board, and to Terminate the Present Board.",199,103,103,11,13,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0103.jpg,1937,0,,
201221,1937_0281,Act,SOUTH CAROLINA,"Lexington County board of educationappointmentterm.Be it enacted by the General Assembly of the State of South Carolina: That the County Board of Education of Lexington County shall consist of three members, one of whom shall be the County Superintendent of Education, Ex Officio, the other two shall be appointed by the Governor upon the recommendation of a muajority of the members of the General Assembly from Lexington County.",435,103,104,11,1,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0103.jpg,1937,0,,
201222,1937_0282,Act,SOUTH CAROLINA,They shall hold office for a period of three (3) years from the date of their appointment.,95,104,104,11,1,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0104.jpg,1937,0,0,
201223,1937_0283,Act,SOUTH CAROLINA,"Upon the appointment of the said Board as provided in this Act, the terms of office of the present members of the County Board of Education other than, the County Superintendent of Education are hereby declared terminated and ended, and their duties devolved upon the Board herein created.",294,104,104,11,1,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0104.jpg,1937,0,0,
201224,1937_0284,Act,SOUTH CAROLINA,Compensation.The Compensation of the appointive members of the Board shall be provided for and fixed in each annual Lexington County Supply Bill.,150,104,104,11,2,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0104.jpg,1937,0,0,
201225,1937_0285,Act,SOUTH CAROLINA,"4. This Act shall take effect immediately upon its approval by the Governor. Approved the 4th day of February, 1937.",122,104,104,11,4,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0104.jpg,1937,0,0,
201226,1937_0286,Act,SOUTH CAROLINA,"(39) AN ACT to Authorize and Empower the Treasurer of Charleston County to Borrow Funds to Meet the Payment of Principal or Interest on Any Outstanding Obligation of Charleston County, or Any Political Subdivision Thereof, in Anticipation of Taxes Levied for Such Purposes and to Further Authorize Said Treasurer to Pledge Said Taxes and the Full Faith and Credit of Charleston County to the Payment of Such Loans.",419,104,104,11,14,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0104.jpg,1937,0,,
201227,1937_0287,Act,SOUTH CAROLINA,"Charleston County borrow pay principal or interest on outstanding obligations.Be it enacted by the General Assembly of the State of South Carolina: Whenever there shall not be available sufficient funds to meet the payment of the principal or interest of ny outstanding obligation of Charleston County or any of its political subdivisions, the treasurer of Charleston County be, and he s hereby authorized and empowered to borrow in anticipation of axes levied for such purposes a sum sufficient to meet the punctual payment thereof.",538,104,104,11,1,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0104.jpg,1937,0,,
201228,1937_0288,Act,SOUTH CAROLINA,"Issue notespledge.Such loans shall be evidenced by the note or notes of Charleston County executed in behalf of Charleston ounty by the Treasurer of Charleston County, to the payment of hich shall be pledged the taxes levied for such purposes and the full faith and credit of political subdivision in which the taxes for he payment of such obligation are levied.",367,104,105,11,1,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0104.jpg,1937,0,,
201229,1937_0289,Act,SOUTH CAROLINA,Senator and majority members House of Representatives approve.The approval in writing of the Senator and a majority of the members to the House of Representatives from Charleston ounty shall be first obtained.,214,105,105,11,3,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0105.jpg,1937,0,,
201230,1937_0290,Act,SOUTH CAROLINA,4. All Acts or parts of Acts inconsistent herewith are repealed o the extent of such inconsistency.,106,105,105,11,4,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0105.jpg,1937,0,0,
201231,1937_0291,Act,SOUTH CAROLINA,"5. This Act shall take effect upon its approval by the Governor. Approved the 5th day of February, 1937.",110,105,105,11,5,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0105.jpg,1937,0,0,
201232,1937_0292,Act,SOUTH CAROLINA,ACT to Fix the Compensation of Circuit Court Jurors for Hampton County.,76,105,105,12,0,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0105.jpg,1937,0,,
201233,1937_0293,Act,SOUTH CAROLINA,"Compensation of circuit court jurors, Hampton County.Be it enacted by the General Assembly of the State of South Carolina: That from and after the approval of this Act the Grand and Petit Jurors serving as such in the Circuit Courts of Hampton County, shall each be paid two ($2.00) dollars per day land mileage at the rate now fixed by law.",346,105,105,12,1,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0105.jpg,1937,0,,
201234,1937_0294,Act,SOUTH CAROLINA,"3. This Act shall take effect immediately upon its approval by the Governor. Approved the 5th day of February, 1937.",122,105,105,12,3,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0105.jpg,1937,0,0,
201235,1937_0295,Act,SOUTH CAROLINA,"16. AN ACT to Amend Section 5410 of the Code of Laws of South Carolina, 1932, so as to Make Applicable the Provisions of section 5407, 5408 and 5409, Relating to Kindergarten Schools, in the County of Aiken.",212,105,105,16,16,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0105.jpg,1937,0,,
201236,1937_0296,Act,SOUTH CAROLINA,"5410, 1932 Code, amendedAiken County eliminated.Be it enacted by the General Assembly of the State of South Carolina: That Section 5410 of the Code of Laws of South Carolina, 1932, be and the same is hereby amended by striking out the word Aiken where it appears in said Section so that when so amended the same shall read as follows: section 5410.",357,105,106,16,1,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0105.jpg,1937,0,,
201237,1937_0297,Act,SOUTH CAROLINA,"The terms of the three preceding section shall not apply to the countiesof Sumter, York, Greenwood, Bamberg, Abbeville, Saluda, Lee, Jasper, Chesterfield and Williamsburg.  2. This Act shall become effective immediately upon its approval by the Governor. Approved the 5th day of February, 1937.",301,106,106,16,5410,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0106.jpg,1937,0,0,
201238,1937_0298,Act,SOUTH CAROLINA,"17. AN ACT to Provide for a System of Road Districts in Barnwell County and for the Appointment of a Board of County Managers and for the Appointment of Their Successors; and to Repeal Certain section of the Code and of Act 992 of the Acts of 1934, Relating to the Affairs of Barnwell County.",297,106,106,17,17,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0106.jpg,1937,0,,
201239,1937_0299,Act,SOUTH CAROLINA,"Road districts, Barnwell County.Be it enacted by the General Assembly of the State of South Carolina: That the county of Barnwell is hereby divided into six road districts as follows: District No.",201,106,106,17,1,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0106.jpg,1937,0,,
201240,1937_0300,Act,SOUTH CAROLINA,1 to comprise the township of Barnwell; District No.,57,106,106,17,1,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0106.jpg,1937,0,,
201241,1937_0301,Act,SOUTH CAROLINA,2 to comprise the townships of Great Cypress and Georges Creek ; District No.,82,106,106,17,2,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0106.jpg,1937,0,,
201242,1937_0302,Act,SOUTH CAROLINA,3 to comprise the township of Blackville ; District No.,60,106,106,17,3,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0106.jpg,1937,0,,
201243,1937_0303,Act,SOUTH CAROLINA,4 to comprise the townships of Williston and Rosemary; District No.,72,106,106,17,4,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0106.jpg,1937,0,,
201244,1937_0304,Act,SOUTH CAROLINA,5 to comprise the townships of Richland and Red Oak; District No.,70,106,106,17,5,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0106.jpg,1937,0,,
201245,1937_0305,Act,SOUTH CAROLINA,6 to comprise the townships of Four Mile and Bennett Springs.,66,106,106,17,6,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0106.jpg,1937,0,,
201246,1937_0306,Act,SOUTH CAROLINA,"County managers term appointment vacancy.A board of county managers of Barnwell County is hereby created, consisting of six members, one from each of the road districts provided for in Section 1 of this Act, whose term of office shall be for four years and until their successors are appointed and qualify.",311,106,106,17,2,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0106.jpg,1937,0,,
201247,1937_0307,Act,SOUTH CAROLINA,"The members of said board shall be appointed by the Governor, upon the written recommendation of the Legislative Delegation from said County.",146,106,106,17,2,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0106.jpg,1937,0,,
201248,1937_0308,Act,SOUTH CAROLINA,"Any vacancy or vacancies caused by death, resignation, or otherwise, of any member or members of such board of county managers, shall be filled by appointment of the Governor, only upon the written recommendation of the Legislative Delegation from Barnwell County.",269,106,106,17,2,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0106.jpg,1937,0,,
201249,1937_0309,Act,SOUTH CAROLINA,"In making the original appointments, and in case of a vacancy or vacancies, should the Governor not appoint within ten (10) days after receipt of the written recommendation of the Legislative Delegation, said person or persons as shall be recommended by the Legislative Delegation, shall assume office and perform the duties thereof with all the power and authority he or they would have had, if duly appointed and commissioned by the Governor.",449,106,107,17,1,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0106.jpg,1937,0,,
201250,1937_0310,Act,SOUTH CAROLINA,No Senate confirmation shall be deemed necessary.,54,107,107,17,1,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0107.jpg,1937,0,,
201251,1937_0311,Act,SOUTH CAROLINA,"3991 and 3992, 1932 Code, and  13, Act 992, 1934 Acts, repealed.Sections 3991 and 3992, Volume II, of the Code of 1932, and Section 13, of Act No.",155,107,107,17,3991,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0107.jpg,1937,0,0,
201252,1937_0312,Act,SOUTH CAROLINA,"992, of 1934, are hereby specifically repealed.",52,107,107,17,992,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0107.jpg,1937,0,0,
201253,1937_0313,Act,SOUTH CAROLINA,"Powers and duties of county managers.The board of county managers hereby created is clothed with all the power and authority heretofore devolved upon the old board of county commissioners, of Barnwell County and the old board of county directors under any and all existing statutes.",287,107,107,17,4,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0107.jpg,1937,0,,
201254,1937_0314,Act,SOUTH CAROLINA,6 This Act shall take effect immediately upon its approval by the Governor.,82,107,107,17,6,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0107.jpg,1937,0,0,
201255,1937_0315,Act,SOUTH CAROLINA,"This act became effective when the Governor, to whom it was presented the 9th day of February, 1937, neither approved it nor returned it to the house in which it originated within three days, the General Assembly being in session.",235,107,107,17,6,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0107.jpg,1937,0,0,
201256,1937_0316,Act,SOUTH CAROLINA,"18. AN ACT to Prescribe that an Insane Person Who is Not Confined in the State Hospital for the Insane or in Any Other Place of Confinement Shall Appear by Guardian Ad Litem in Actions by or Against Him, to Prescribe how Such Guardian Ad Litem Shall be Appointed, and to Confirm and Validate Such Appointments Heretofore Made.",331,107,107,18,18,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0107.jpg,1937,0,,
201257,1937_0317,Act,SOUTH CAROLINA,Insane person not confined appear by guardian ad litem in actionsappointment of guardian ad litemappointments confirmed.Be it enacted by the General Assembly of the State of South Carolina: That an insane person who is not confined in the State Hospital for the Insane or in any other place of confinement shall appear by guardian ad litem in an action by or against him.,376,107,107,18,1,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0107.jpg,1937,0,,
201258,1937_0318,Act,SOUTH CAROLINA,"When the insane person is a plaintiff, the guardian ad litem shall be appointed upon application made by his committee or by a relative or friend and, if by a relative or friend, notice thereof must first be given to his committee, or, if he has no committee, to the person with whom he resides.",300,107,108,18,1,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0107.jpg,1937,0,,
201259,1937_0319,Act,SOUTH CAROLINA,"When the insane person is a defendant, the guardian ad litem shall be appointed upon application made by his committee, if he has a committee and he apply within twenty (20) days after the service of the summons, or, if his committee neglect or fail to apply within the time aforesaid or if he has no committee, by a relative or friend or any other party to the action, and, if by a relative or friend or other party to the action, notice thereof must first be given to his committee or, if he has no committee, to the person with whom he resides.",552,108,108,18,1,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0108.jpg,1937,0,,
201260,1937_0320,Act,SOUTH CAROLINA,The application shall be made to and the appointment shall be made by the court in which the action is prosecuted or by a judge or the clerk or the master thereof or by the judge of the court of probate for the county in which the insane person resides or for the county in which the action is prosecuted.,310,108,108,18,1,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0108.jpg,1937,0,,
201261,1937_0321,Act,SOUTH CAROLINA,"If the insane person resides out of the State, or is temporarily absent therefrom, a guardian ad litem may be appointed by an order nisi, in accordance with the practice relating to infants, as set forth in Section 402, Code of Laws of South Carolina 1932. All such appointments heretofore made are hereby validated and confirmed.",335,108,108,18,1,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0108.jpg,1937,0,,
201262,1937_0322,Act,SOUTH CAROLINA,2. All Acts or parts of Acts meconsistent with this Act are hereby repealed.,83,108,108,18,2,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0108.jpg,1937,0,0,
201263,1937_0323,Act,SOUTH CAROLINA,"8. This Act shall take effect upon its approval by the Governor. Approved the 12th day of February, 1937.",111,108,108,18,8,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0108.jpg,1937,0,0,
201264,1937_0324,Act,SOUTH CAROLINA,19. AN ACT to Amend an Act Entitled An Act to Provide for Re.,68,108,108,19,19,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0108.jpg,1937,0,0,
201265,1937_0325,Act,SOUTH CAROLINA,"turns for Taxation; to Promote and Encourage the Early Payment Thereof, Etc. in Bamberg County, Designated as Act No.",124,108,108,19,0,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0108.jpg,1937,0,,
201266,1937_0326,Act,SOUTH CAROLINA,"306 of the Acts of the General Assembly for the Year 1933, so as to Repeal the Provisions Allowing Discounts on Taxes Paid Before Certain Dates.",149,108,108,19,306,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0108.jpg,1937,0,,
201267,1937_0327,Act,SOUTH CAROLINA,"Act 306, 1933 Acts, amendeddiscount on taxes, Bamberg County.Be it enacted by the General Assembly of the State of South Carolina: That Section 2 of an Act entitled An Act to Provide for Returns for Taxation; to Promote and Encourage the Early Payment Thereof; to Provide for the Payment of Delinquent Taxes and Taxes Assessed for the Year 1933 and Succeeding Years in Installments in Bamberg County, approved May 8, 1933 and designated as Act No.",454,108,108,20,1,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0108.jpg,1937,0,,
201268,1937_0328,Act,SOUTH CAROLINA,"306 of the Acts of the General Assembly for the year 1933, be, and the same is hereby repealed.",100,108,108,20,306,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0108.jpg,1937,0,0,
201269,1937_0329,Act,SOUTH CAROLINA,"SameThat the following proviso appearing at the end of Section 6a of the above mentioned Act, towit: Provided, That any discount on the States portion of the taxes collected shall be absorbed by the County so that no discount shall be allowed on State taxes, be, and the same is hereby repealed, and that the said Section as so altered shall read as follows: section 6a: No additional expense shali be devolved upon the State of South Carolina for printing of additional books, receipts or other records made necessary by this Act, and all such expenses shall be borne by the County.  3. All Acts or parts of Acts inconsistent with this Act are hereby repealed.",671,108,109,20,3,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0108.jpg,1937,0,,
201270,1937_0330,Act,SOUTH CAROLINA,"4. This Act shall take effect upon its approval by the Governor. Approved the 12th day of February, 1937.",111,109,109,20,4,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0109.jpg,1937,0,0,
201271,1937_0331,Act,SOUTH CAROLINA,20. AN ACT to Abolish the Fees for Satisfaction of Chattel and Real Estate Mortgages in Abbeville County.,110,109,109,20,20,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0109.jpg,1937,0,,
201272,1937_0332,Act,SOUTH CAROLINA,"No charge satisfy mortgages, Abbeville County.Be it enacted by the General Assembly of the State of South Carolina: There shall be no charge for the satisfaction of chattel and real estate mortgages by the Clerk of Court or Register of Mesne Conveyance for Abbeville County.",279,109,109,20,1,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0109.jpg,1937,0,,
201273,1937_0333,Act,SOUTH CAROLINA,"3. This Act shall take effect upon its approval by the Governor. Approved the 12th day of February, 1937.",111,109,109,20,3,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0109.jpg,1937,0,0,
201274,1937_0334,Act,SOUTH CAROLINA,"21, AN ACT to Authorize the County of Abbeville to Purchase Necessary Equipment to do Power Terracing; to Organize an Agricultural Board to Control Such Equipment; to Authorize the Use of Same for the Benefit of the Landowners of Abbeville County; to Authorize a Levy on Lands Terraced to be Collected by the County Treasurer of Abbeville County.",351,109,109,20,21,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0109.jpg,1937,0,,
201275,1937_0335,Act,SOUTH CAROLINA,"County cooperative soil conservation association board, Abbeville CountydutiesBe it enacted by the General Assembly of the State of South Carolina: That there shall be created for the County of Abbeville, a County CoOperative Soil Conservation Association Board, consisting of five members to be selected from the Abbeville County CoOperative Soil Conservation Association, who shall be paid a per diem of three ($3.00) dollars each, not exceeding twelve meetings in any year.",481,109,110,20,1,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0109.jpg,1937,0,,
201276,1937_0336,Act,SOUTH CAROLINA,"The term of office shall be one year, from the 8th day of December, 1936.",78,110,110,20,1,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0110.jpg,1937,0,,
201277,1937_0337,Act,SOUTH CAROLINA,"The Board shall elect a Treasurer, who shall be under bond, the amount to be determined by the Board.",106,110,110,20,1936,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0110.jpg,1937,0,,
201278,1937_0338,Act,SOUTH CAROLINA,The Treasurer shall keep the books and accounts of the Board.,66,110,110,20,1936,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0110.jpg,1937,0,,
201279,1937_0339,Act,SOUTH CAROLINA,"The books of the Treasurer shall be audited periodically by a public accountant upon order of the County Delegation, or a majority thereof.",144,110,110,20,1936,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0110.jpg,1937,0,,
201280,1937_0340,Act,SOUTH CAROLINA,The duties of the said Association Board shall be to promote the control of erosion within Abbeville County and to promote such other farm practices as will tend towards the improvement of the farm land and the increase of the taxable value.,246,110,110,20,1936,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1937/images/0110.jpg,1937,0,,
