,id,law_type,state,sentence,length,start_page,end_page,act,section,path,year,predicted_label,jim_crow,
277006,1952_0603,Act,SOUTH CAROLINA,"The board is authorized to use for this purpose funds earned by the Penitentiary not to exceed twelve thousand ($12,000.00) dollars, if so much be necessary.",162,138,138,718,3,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00138.jpg,1952,0,0,
277007,1952_0604,Act,SOUTH CAROLINA,This provision shall be effective immediately on the approval of this Act by the Governor.,95,138,138,718,3,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00138.jpg,1952,0,0,
277008,1952_0605,Act,SOUTH CAROLINA,"Provided, Further, That the State Budget and Control Board is hereby authorized to borrow or issue bonds in the amount of $200,000.00 the proceeds of which shall be used for permanent improvements at the Penitentiary, including the construction of new buildings, the renovation or repair of existing buildings, and the equipping thereof.",342,138,138,718,3,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00138.jpg,1952,0,0,
277009,1952_0606,Act,SOUTH CAROLINA,"The said loan or bonds shall mature in not exceeding five years, and the State Budget and Control Board is hereby authorized to pledge for the repayment thereof revenue collected by the Penitentiary from the Penitentiary Gravel Lease, and there is hereby further pledged for the repayment of said loan or bonds the full faith, credit and taxing power of the State of South Carolina.",387,138,138,718,3,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00138.jpg,1952,0,0,
277010,1952_0607,Act,SOUTH CAROLINA,"State Industrial Schools Board For Administration: A. Personal Service: A3. Special Payments: Per Diem of and Expense Board Members $ 3.00000 Section 37 Industrial School for Boys For Maintenance ee $ 223,480.00 Provided, that a full record of each inmate of this institution shall be kept at the institution and shall be made available, on request, to the State Probation and Parole Board, which shall have supervision of parolees and probationers of this institution.",486,138,138,718,36,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00138.jpg,1952,0,0,
277011,1952_0608,Act,SOUTH CAROLINA,"Industrial School for Girls For Maintenance $ 86,867.40 Provided, That revenue derived from the sale of farm products grown at this institution may be remitted to the State Treasurer ior credit to this appropriation and used for the operation of the said institution.",283,139,139,718,38,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00139.jpg,1952,0,,ISG for whites only 
277012,1952_0609,Act,SOUTH CAROLINA,"John G. Richards Industrial School For Maintenance se oe $ 86,276.00 Provided, That revenue derived from the sale of farm products grown at this institution may be remitted to the State Treasurer for credit to this appropriation and used for the operation of the said institution, Section 40 Industrial School for Negro Girls Fur Maintenance be mS we Hw ES $ 60,120.00 Provided, Further, That revenue derived from the sale of farm products grown at this institution may be remitted to the State T'reasurer for credit to this appropriation and used for the operation of the said institution.",606,139,139,718,39,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00139.jpg,1952,1,1,
277013,1952_0610,Act,SOUTH CAROLINA,=\~ op Section 41 State Budget and Control Board Sec. 1 Finance Division: A. Personal Service: A1.,103,139,139,718,39,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00139.jpg,1952,0,0,
277014,1952_0611,Act,SOUTH CAROLINA,"Salaries: State Auditor a ce es 7,800.00 Assistant Auditors ey 35,900.00 ere ae Secretary 3,384.00 StenographerClerk ee ee ee 2,880.00 A2. Wages: Porter Service fare ee ee ee 66.00 A3. Special Payments: Special PaymentsClerical Help 4,500.00 Departmental Surveys 10,000.00 B. Contractual Services: B2.",306,139,139,718,39,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00139.jpg,1952,0,0,
277015,1952_0612,Act,SOUTH CAROLINA,"Travel ee 6,000.00 750.00 B3.",34,139,139,718,39,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00139.jpg,1952,0,0,
277016,1952_0613,Act,SOUTH CAROLINA,"00 C. Supplies: C4. Office Supplies 1,500.00 D. Fixed Charges and Contributions : D1. Rents 2 PWG ae Fa An Fa Be 12.00 D2. Insurance 150.00 D3. Contributions (Association Dues) 50.00 E.",202,139,140,718,39,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00139.jpg,1952,0,0,
277017,1952_0614,Act,SOUTH CAROLINA,"Civil Contingent Fund 150,000.00 G. Equipment: G1. Office Equipment Ess Fs toe 500.00 TOTAL See.",101,140,140,718,39,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00140.jpg,1952,0,0,
277018,1952_0615,Act,SOUTH CAROLINA,"1 (Finance Division) .. $ 223,692.00 Sec. 2.",49,140,140,718,1,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00140.jpg,1952,0,0,
277019,1952_0616,Act,SOUTH CAROLINA,Division of Sinking Funds and Property: Item 1.,52,140,140,718,2,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00140.jpg,1952,0,0,
277020,1952_0617,Act,SOUTH CAROLINA,"Salaries: Director 6,600.00 Special Agent 5,100.00 Secretary and Bond Clerk 3,264.00 Insurance Clerk 2,976.00 Clerk and Bookkeeper We SAR Sew) ae Ge 2,904.00 StenoClerk 2,400.00 B. Contractual Services : B2.",212,140,140,718,2,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00140.jpg,1952,0,0,
277021,1952_0618,Act,SOUTH CAROLINA,"Travel 1,500.00 B3, Telegraph and Telephone 550.00 B4.",59,140,140,718,2,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00140.jpg,1952,0,0,
277022,1952_0619,Act,SOUTH CAROLINA,"Printing and Advertising .. C. Supplies : C4. Office Supplies 700.00 270.00 C8. Motor Vehicle Supplies D. Fixed Charges and Contributions D2. Insurance (Premium on 75.00 Bonds) G. Equipment : G1. Office Equipment a a 200.00 Total (Item 1) Administration $ 26,744.00 Item 2.",278,140,140,718,2,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00140.jpg,1952,0,0,
277023,1952_0620,Act,SOUTH CAROLINA,State Buildings and Grounds: A. Personal Service : Al.,59,140,140,718,2,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00140.jpg,1952,0,0,
277024,1952_0621,Act,SOUTH CAROLINA,"Salaries: State Electrician $ 5,300.00 Asst. Electrician a ee ee?",70,140,140,718,2,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00140.jpg,1952,0,0,
277025,1952_0622,Act,SOUTH CAROLINA,"4,200.00 Superintendent (Office Buildings ) re 4,100.00 Asst. (Office Superintendent Buildings) 3,264.00 Mechanic ey 2,398.00 Gardener ee 3,900.00 o & EMS wh ow Day Policeman 3,900.00 Night Watchmen (4) 10,320.00 A2. Wages : ee Janitors and Cleaners 32,500.00 Janitress State House 690.00 Elevator Operators 8,070.00 Window Washers ee ee ee 1,320.00 Laborers a 2,948.00 A3. Special Payments se ee eee 125.00 Temporary Help Contractual Services : l.",454,140,141,718,4,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00140.jpg,1952,0,,
277026,1952_0623,Act,SOUTH CAROLINA,"Freight, Express and Deliveries re ry 175.00 4, Travel rr ee 250.00 B3.",76,141,141,718,4,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00141.jpg,1952,0,0,
277027,1952_0624,Act,SOUTH CAROLINA,"Repairs ee ee 24,000.00 B6.",32,141,141,718,4,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00141.jpg,1952,0,0,
277028,1952_0625,Act,SOUTH CAROLINA,"Water, Heat, Light and Power .",35,141,141,718,4,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00141.jpg,1952,0,0,
277029,1952_0626,Act,SOUTH CAROLINA,"see ee ee 110,750.00 C. Supplies : C2. Fuel and Refrigeration Supplies wf sof  Hes fe 4h tej  ber ow Get  Se) eh int 6,400.00 C4. Office Supplies Se See wae 315.00 C5.",175,141,141,718,4,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00141.jpg,1952,0,0,
277030,1952_0627,Act,SOUTH CAROLINA,"Laundry Supplies 2,885.00 C9.",34,141,141,718,5,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00141.jpg,1952,0,0,
277031,1952_0628,Act,SOUTH CAROLINA,"Agricultural Supplies Sia Sats 1,080.00 C11. Other Supplies 6,060.00 D. Fixed Charges and Contributions D1. Rents ee es 8.00 D2. Insurance 1,565.00 D4. Amortization of Office Building Debt ea Sarees ee 131,000.00 Maintenance Caughman Building 7,000.00 ese of debe We 9 MH on ow lee oe oes G. Equipment 2,490.00 Total (Item 2) State Buildings and Grounds a GG eke el Ge Sie $ 377,445.00 Total (Sec. 2) Division of Sinking Funds and Property $ 404,189.00 Section 3.",468,141,142,718,9,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00141.jpg,1952,0,0,
277032,1952_0629,Act,SOUTH CAROLINA,Division of Office Supplies and Printing: A. Personal Service: A1.,71,142,142,718,3,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00142.jpg,1952,0,0,
277033,1952_0630,Act,SOUTH CAROLINA,"Salaries: Supervisor (office supplies and printing ) 5,100.00 Secretary 3,120.00 A2. Wages: Delivery Service 900.00 A3. Special Payments: Clerical Help 200.00 B. Contractual Services: B2.",192,142,142,718,3,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00142.jpg,1952,0,0,
277034,1952_0631,Act,SOUTH CAROLINA,Telegraph and Telephone 200.00 wu or?,42,142,142,718,3,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00142.jpg,1952,0,0,
277035,1952_0632,Act,SOUTH CAROLINA,"Printing and Advertising : Printing State Documents 75,000.00 1,000.00 University Library Exchange C. Supplies: C4. Office Supplies Pr rs 225.00 D. Fixed Charges and Contributions D1. Rents (Box Rent) eee eee 8.00 G. Equipment : Gl Office Equipment pee ee ee 100.00 Total (Section 3) Division of Office Supplies and Printing .... $ 86,453.00 Section 4.",357,142,142,718,3,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00142.jpg,1952,0,,
277036,1952_0633,Act,SOUTH CAROLINA,Division of Purchasing : Item 1.,37,142,142,718,4,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00142.jpg,1952,0,0,
277037,1952_0634,Act,SOUTH CAROLINA,"Salaries: Director 7,200.00 Chief Clerk Bes re ee ay 4,500.00 Secretary 0000.",82,142,142,718,4,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00142.jpg,1952,0,0,
277038,1952_0635,Act,SOUTH CAROLINA,".oee 3,600.00 Assistant Directors oe PRPs eee 11,000.00 Clerks, Stenographers and 30,000.00 Typists A2. Wages 1,200.00 A3. Special Payments : pe eee ee 600.00 Extra Clerical Help B. Contractual Services: B1.",212,142,143,718,4,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00142.jpg,1952,0,0,
277039,1952_0636,Act,SOUTH CAROLINA,Freight Express and Deliveries cee be ee ee ee 100.00 B2.,62,143,143,718,4,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00143.jpg,1952,0,0,
277040,1952_0637,Act,SOUTH CAROLINA,"Telegraph and Telephone 1,500.00 b4.",41,143,143,718,4,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00143.jpg,1952,0,0,
277041,1952_0638,Act,SOUTH CAROLINA,"00 1,500.00 B5.",32,143,143,718,4,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00143.jpg,1952,0,0,
277042,1952_0639,Act,SOUTH CAROLINA,"Printing and Advertising .. C. Supplies : 5,510.00 C4. Office Supplies C8. Motor Vehicle Supplies 1,000.00 ).",114,143,143,718,4,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00143.jpg,1952,0,0,
277043,1952_0640,Act,SOUTH CAROLINA,Fixed Charges and Contributions )2.,40,143,143,718,4,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00143.jpg,1952,0,0,
277044,1952_0641,Act,SOUTH CAROLINA,Insurance ey 250.00 03.,28,143,143,718,1,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00143.jpg,1952,0,0,
277045,1952_0642,Act,SOUTH CAROLINA,"Dues) 100.00 BIN G. Equipment : G1. Office Equipment 5,500.00 G4. Motor Vehicle Equipment 200.00 Total (Item 1) Purchasing $ 76,860.00 Item 2.",147,143,143,718,1,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00143.jpg,1952,0,0,
277046,1952_0643,Act,SOUTH CAROLINA,Surplus Property: A. Personal Service: A1.,47,143,143,718,1,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00143.jpg,1952,0,0,
277047,1952_0644,Act,SOUTH CAROLINA,"Salaries: Director a 6,600.00 rece eS eee oe Field Agents (2) 9,300.00 Secretary 2,520.00 StenoClerk ees 2,400.00 B. Contractual Services: B2.",147,143,143,718,1,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00143.jpg,1952,0,0,
277048,1952_0645,Act,SOUTH CAROLINA,"Travel ee 3,360.00 B3.",27,143,143,718,1,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00143.jpg,1952,0,0,
277049,1952_0646,Act,SOUTH CAROLINA,00 C. Supplies : C4. Office Supplies ne ee ee ee 850.00 Total (Item 2) Surplus Property .,106,143,143,718,1,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00143.jpg,1952,0,0,
277050,1952_0647,Act,SOUTH CAROLINA,"$ 26,130.00 Total (Sec. 4) Division of Purchasing $ 102,990.00 Sec. 5.",75,143,143,718,1,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00143.jpg,1952,0,0,
277051,1952_0648,Act,SOUTH CAROLINA,Retirement: A. Personal Service: A1.,41,143,143,718,5,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00143.jpg,1952,0,0,
277052,1952_0649,Act,SOUTH CAROLINA,"Salaries: Director es 6,800.00 ey Secretary 2,760.00 Chief Accountant rr eee 4,100.00 General Bookkeeper Supervisor Ce ry 3,800.00 Claims Examiner 3,920.00 Junior Accountant me oma e z 2,880.00 StenoClerk (1) 2,760.00 StenoClerk (1) 2,500.00 StenoClerks (2) re ec a 5,232.00 StenoClerk (1) ee 2,500.00 eee ee!",314,143,144,718,5,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00143.jpg,1952,0,0,
277053,1952_0650,Act,SOUTH CAROLINA,"TypistFile Clerk 2,112.00 Posting Machine Operators (4) 8,736.00 Register Clerk .",86,144,144,718,5,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00144.jpg,1952,0,0,
277054,1952_0651,Act,SOUTH CAROLINA,"moe a kere ony xe 2,040.00 TypistClerk (1) 2,472.00 JU TypistClerk (1) 2,184.00 TypistClerk (1) 2,500.00 Bookkeeper ee ve we 2,400.00 Senior Clerk 2,400.00 Disbursement Clerk 2,400.00 Junior Clerks (2) 4,512.00 Junior Clerks (2) ......... 4,080.00 2,180.00 Retirement Clerk A2. Wages : Messenger Janitor see wee 1,320.00 A3. Special Payments and Clerical Help Cy 9,763.92 B. Contractual Services: B2.",406,144,144,718,5,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00144.jpg,1952,0,0,
277055,1952_0652,Act,SOUTH CAROLINA,"Travel are cee ee ee ee 3,500.00 850.00 B3.",48,144,144,718,5,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00144.jpg,1952,0,0,
277056,1952_0653,Act,SOUTH CAROLINA,"Repairs CWE Nae we Be 850.00 B7, Other ee 75.00 C. Supplies : C4. Office Supplies se ew ewe 8,500.00 C8. Motor Vehicle Supplies 750.00 D. Fixed Charges and Contributions D2. Insurance ry 300.00 G. Equipment : Se ee ee 4,000.00 G1. Office Equipment Total (Administration) $ 105,176.92 State Contribution 4,700,000.00 TOTAL (Sec. 5) Retirement $ 4,805,176.92 TOTAL (State Budget and Control Board ) $ 5,622,500.92 Provided, That warrant requisitions for the disbursement of funds appropriated in this section shall be approved by the respective division heads.",563,144,145,718,5,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00144.jpg,1952,0,0,
277057,1952_0654,Act,SOUTH CAROLINA,"Provided, Further, That the Civil Contingent Fund, appropriated in Item 1 of this section, shall be expended only upon tanimous approval of the State Budget and Control Board, and upon warrant requisitions signed as directed by the State Budget and Control Board, to meet emergency and contingent expense of the State Government.",334,145,145,718,5,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00145.jpg,1952,0,0,
277058,1952_0655,Act,SOUTH CAROLINA,"Provided, That notwithstanding the amount appropriated in Sec. 5 of this section as State Contribution, the State Treasurer and Comptroller General are hereby authorized and directed to transfer from the General Fund of the State to the proper Retirement System Accounts, month by month, during the fiscal year 195253, such funds as are necessary to comply with the terms of the Retirement Act as to contributions by the State of South Carolina to the Retirement System.",477,145,146,718,5,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00145.jpg,1952,0,0,
277059,1952_0656,Act,SOUTH CAROLINA,"Provided, Further, That if any County or Municipality shall become 90 days delinquent in any payments due the Retirement System, the Retirement System: shall certify such amount to the State Treasurer, and the State Treasurer is hereby directed to withhold from the next distribution of any revenue due such County or municipality, the amount so certified to him, and apply same to the Retirement System account of such County or municipality to cover such delinquency.",474,146,146,718,5,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00146.jpg,1952,0,0,
277060,1952_0657,Act,SOUTH CAROLINA,"Provided, Further, That the State Budget and Control Board is authorized and empowered to employ a special agent to examine insurance risks carried by the said Board, and to perform any other duties which may be required of him, and the cost of necessary supplies, equipment, and travel expenses of the special agent, shall be paid from the revenues of the Insurance Sinking Fund.",385,146,146,718,5,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00146.jpg,1952,0,0,
277061,1952_0658,Act,SOUTH CAROLINA,Board of Health Ttem 1.,39,146,146,718,42,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00146.jpg,1952,0,0,
277062,1952_0659,Act,SOUTH CAROLINA,Administration : Office of State Health Officer: A. Personal Service: A1l.,79,146,146,718,42,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00146.jpg,1952,0,0,
277063,1952_0660,Act,SOUTH CAROLINA,"Salaries: State Health Officer 10,600.00 Administrative Assistant 9,600.00 884 og ot Re 4,200.00 Secretary Clerk III ies 5 He oh ae oo one 3,000.00 Drug Inspector (PT) 1,800.00 B. Contractual Services: B2.",210,146,146,718,42,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00146.jpg,1952,0,0,
277064,1952_0661,Act,SOUTH CAROLINA,"Travel 3,600.00 Finance : A. Personal Service: A1l.",56,146,146,718,42,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00146.jpg,1952,0,0,
277065,1952_0662,Act,SOUTH CAROLINA,"Salaries: Director of Finance tet ee ee 6,000.00 Accountant III ee 4,680.00 Accountant 3,600.00 Tabulating : A. Personal Service: Al.",138,146,146,718,42,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00146.jpg,1952,0,0,
277066,1952_0663,Act,SOUTH CAROLINA,"Salaries: Tabulating Machine Supervisor.$ 4,560.00 Clerk HII 2,952.00 Tabulating Operafors II 13,464.00 .",110,146,146,718,42,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00146.jpg,1952,0,0,
277067,1952_0664,Act,SOUTH CAROLINA,"Tabulating Operators I 14,544.00 Vital Statistics : A. Personal Service: Al.",81,146,147,718,42,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00146.jpg,1952,0,0,
277068,1952_0665,Act,SOUTH CAROLINA,"Salaries: Assistant State Registrar rete 4,800.00 Field Agent a 4,800.00 2.700.00 Stenographer IIT Stenographer II 3 160.00 2,160.00 Stenographer I Clerks II 23,328.00 Clerks I hm 2S ESHA Cate Beara 25,344.00 B. Contractual Services: B2.",242,147,147,718,42,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00147.jpg,1952,0,0,
277069,1952_0666,Act,SOUTH CAROLINA,"Travel Se ee ee ee 1,800.00 Public Health Education: A. Personal Service: A1, Salaries: Health Education Consultant $ 5,460.00 Stenographer III eee ee ee 2,952.00 Hospital Construction : A. Personal Service: A1.",216,147,147,718,42,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00147.jpg,1952,0,0,
277070,1952_0667,Act,SOUTH CAROLINA,"Salaries: Administrator Ce re re 6,600.00 Stenographer III ee er ery 2,952.00 Stenographer II a 2,160.00 Clerk II ee 2,376.00 Hospital Administrative Consultant rr es 5,640.00 Architect ee ee ee es 6,000.00 Construction Engineer Ma Pee  5,520.00 Hospital Inspector Se ee ee 4,800.00 Field Auditor 4,020.00 Messenger 1,656.00 A3. Special Payments: Advisory Committee (Per 830.00 Diem) B. Contractual Services: B2.",418,147,147,718,42,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00147.jpg,1952,0,0,
277071,1952_0668,Act,SOUTH CAROLINA,"Travel ery 8,900.00 B3.",28,147,147,718,42,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00147.jpg,1952,0,0,
277072,1952_0669,Act,SOUTH CAROLINA,"Water, Heat, Light and Power 300.00 C. Supplies: C4. Office Supplies 1,500.00 C11. Other Supplies 100.00 D. Fixed Charges and Contributions D1. Rents 2,400.00 G. Equipment : G1. Office Equipment 400.00 Other Services: A. Personal Service: Al..",248,148,148,718,42,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00148.jpg,1952,0,0,
277073,1952_0670,Act,SOUTH CAROLINA,"Salaries: Pa a a a Telephone Operators 2,304.00 Merit System : A. Personal Service: A1.",92,148,148,718,42,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00148.jpg,1952,0,0,
277074,1952_0671,Act,SOUTH CAROLINA,"Salaries: Merit System Supervisor 2,000.00 Total Item 1.",61,148,148,718,42,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00148.jpg,1952,0,0,
277075,1952_0672,Act,SOUTH CAROLINA,"(Administration) $ 219,162.00 Item 2.",42,148,148,718,42,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00148.jpg,1952,0,0,
277076,1952_0673,Act,SOUTH CAROLINA,Disease Control: Office of Director: A. Personal Service: A1.,66,148,148,718,42,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00148.jpg,1952,0,0,
277077,1952_0674,Act,SOUTH CAROLINA,"Salaries: Director 9,600.00 Chief (Lab) VD Services 9,600.00 Secretary ee 3,600.00 2,952.00 Stenographer III B. Contractual Services: B2 Travel ee 3,600.00 Cancer Control: B. Contractual Services: B7.",205,148,148,718,42,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00148.jpg,1952,0,0,
277078,1952_0675,Act,SOUTH CAROLINA,"Other Contractual Services: Hospital Care $ 275,000.00 Epidemiology : A. Personal Service: A1.",99,148,148,718,0,https://emailsc.sharepoint.com/:i:/r/sites/COTEAM-ULIB-OntheBooks/Shared%20Documents/General/OCRed/1952/Images/00148.jpg,1952,0,0,
